,LATITUD,LONGITUD
6207,-100.4016482,-100.4016482
6208,-100.4016482,-100.4016482
6209,-100.4016482,-100.4016482
6210,-100.4016482,-100.4016482
6211,-100.4015399,-100.4015399
6212,-100.4015399,-100.4015399
6221,-101.9286346,-101.9286346
6222,-101.9286346,-101.9286346
6223,-101.9286346,-101.9286346
6224,-101.9286346,-101.9286346
6225,-101.9286346,-101.9286346
6226,-101.9286346,-101.9286346
6227,-101.169666,-101.169666
6228,-101.169666,-101.169666
6229,-101.169666,-101.169666
6230,-101.169666,-101.169666
6231,-102.1308835,-102.1308835
6232,-102.1308835,-102.1308835
6233,-100.223218279325,-100.223218279325
6234,-100.223218279325,-100.223218279325
6235,-100.223178887552,-100.223178887552
6236,-100.223178887552,-100.223178887552
6237,-100.223176561492,-100.223176561492
6238,-100.223176561492,-100.223176561492
6239,-100.223176561492,-100.223176561492
6240,-100.223176561492,-100.223176561492
6241,-100.223176561492,-100.223176561492
6242,-100.223176561492,-100.223176561492
6243,-100.223176561492,-100.223176561492
6244,-100.223459950888,-100.223459950888
6245,-100.223459950888,-100.223459950888
6246,-100.223459950888,-100.223459950888
6247,-100.223477036366,-100.223477036366
6248,-100.223477036366,-100.223477036366
6249,-100.223477036366,-100.223477036366
6250,-100.223472758595,-100.223472758595
6251,-100.223472758595,-100.223472758595
6252,-100.223472758595,-100.223472758595
6253,-100.222870264246,-100.222870264246
6254,-100.222870264246,-100.222870264246
6255,-100.222870264246,-100.222870264246
6256,-100.222870264246,-100.222870264246
6272,-100.2994541,-100.2994541
6273,-100.2994541,-100.2994541
6274,-102.1308835,-102.1308835
6275,-102.1308835,-102.1308835
6276,-101.169666,-101.169666
6277,-101.169666,-101.169666
6278,-101.9286346,-101.9286346
6279,-101.9292869,-101.9292869
6280,-101.9292869,-101.9292869
6281,-101.9292869,-101.9292869
6282,-101.9292869,-101.9292869
6283,-101.9292869,-101.9292869
6284,-101.9292869,-101.9292869
6285,-101.9285668,-101.9285668
6286,-101.9293036,-101.9293036
6287,-101.9293036,-101.9293036
6288,-101.9293036,-101.9293036
6289,-101.9293036,-101.9293036
6290,-101.9293036,-101.9293036
6291,-101.9293036,-101.9293036
6292,-101.9292705,-101.9292705
6293,-101.9292121,-101.9292121
6294,-101.9292211,-101.9292211
6295,-101.92934,-101.92934
6296,-101.92934,-101.92934
6297,-101.92934,-101.92934
6298,-101.92934,-101.92934
6299,-101.92934,-101.92934
6300,-101.9293098,-101.9293098
6301,-101.9293138,-101.9293138
6302,-101.9292883,-101.9292883
6303,-101.9292735,-101.9292735
6304,-101.9292735,-101.9292735
6305,-101.9292735,-101.9292735
6306,-101.9292735,-101.9292735
6307,-101.9292735,-101.9292735
6308,-101.9292735,-101.9292735
6309,-101.9292735,-101.9292735
6310,-101.9292735,-101.9292735
6311,-101.9292735,-101.9292735
6312,-101.9292735,-101.9292735
6313,-101.9292735,-101.9292735
6314,-101.9292735,-101.9292735
6315,-101.9292735,-101.9292735
6316,-89.584419,-89.584419
6317,-89.584419,-89.584419
6318,-101.2057051,-101.2057051
6319,-101.2057051,-101.2057051
6320,-101.2057051,-101.2057051
6321,-101.2057051,-101.2057051
6322,-101.2057051,-101.2057051
6323,-101.2057051,-101.2057051
6324,-101.2057051,-101.2057051
6325,-101.2057051,-101.2057051
6326,-101.2057051,-101.2057051
6327,-101.2057051,-101.2057051
6328,-101.2057051,-101.2057051
6329,-101.2057051,-101.2057051
6330,-101.2057051,-101.2057051
6331,-100.222870264246,-100.222870264246
6332,-100.222870264246,-100.222870264246
6333,-100.222870264246,-100.222870264246
6334,-100.222870264246,-100.222870264246
6335,-100.222870264246,-100.222870264246
6336,-100.222870264246,-100.222870264246
6337,-100.222870264246,-100.222870264246
6338,-100.222870264246,-100.222870264246
6339,-100.222870264246,-100.222870264246
6340,-100.222870264246,-100.222870264246
6341,-100.222870264246,-100.222870264246
6342,-100.222870264246,-100.222870264246
6343,-100.222870264246,-100.222870264246
6344,-100.222870264246,-100.222870264246
6345,-100.222870264246,-100.222870264246
6346,-102.0935702,-102.0935702
6347,-102.0935702,-102.0935702
6348,-102.0935702,-102.0935702
6349,-102.0935702,-102.0935702
6354,-102.0935702,-102.0935702
6355,-102.0935702,-102.0935702
6356,-102.0935702,-102.0935702
6357,-102.0935702,-102.0935702
6358,-102.0935702,-102.0935702
6359,-102.0935702,-102.0935702
6360,-101.2057051,-101.2057051
6361,-101.2057051,-101.2057051
6362,-101.2057051,-101.2057051
6363,-101.2057051,-101.2057051
6364,-101.2057002,-101.2057002
6365,-101.2057002,-101.2057002
6366,-101.2057002,-101.2057002
6367,-101.2057002,-101.2057002
6368,-101.2057002,-101.2057002
6369,-101.2057002,-101.2057002
6370,-101.2057002,-101.2057002
6371,-101.2057002,-101.2057002
6372,-101.2057002,-101.2057002
6373,-101.2057002,-101.2057002
6374,-101.2057002,-101.2057002
6375,-101.2057002,-101.2057002
6376,-101.2057002,-101.2057002
6377,-101.2057002,-101.2057002
6378,-101.2057002,-101.2057002
6379,-101.2057002,-101.2057002
6380,-101.2057002,-101.2057002
6381,-101.2057002,-101.2057002
6382,-101.2057002,-101.2057002
6383,-101.2057002,-101.2057002
6384,-101.2057002,-101.2057002
6385,-101.2057002,-101.2057002
6386,-101.2057002,-101.2057002
6387,-101.2057002,-101.2057002
6420,-101.1383714,-101.1383714
6421,-101.1383714,-101.1383714
6422,-101.1383714,-101.1383714
6423,-101.1383714,-101.1383714
6424,-101.1383714,-101.1383714
6425,-101.1383714,-101.1383714
6426,-101.1383714,-101.1383714
6427,-101.1383714,-101.1383714
6428,-101.1383705,-101.1383705
6429,-101.1383705,-101.1383705
6430,-101.1383705,-101.1383705
6431,-101.1383705,-101.1383705
6432,-101.176915,-101.176915
6433,-101.176915,-101.176915
6434,-101.176915,-101.176915
6435,-101.176915,-101.176915
6436,-101.176915,-101.176915
6437,-101.176915,-101.176915
6438,-101.176915,-101.176915
6439,-101.176915,-101.176915
6440,-101.1383705,-101.1383705
6441,-101.1383705,-101.1383705
6442,-101.176915,-101.176915
6443,-101.176915,-101.176915
6444,-101.176915,-101.176915
6445,-101.176915,-101.176915
6446,-101.1383687,-101.1383687
6447,-101.1383687,-101.1383687
6448,-101.1383687,-101.1383687
6449,-101.1383687,-101.1383687
6450,-101.1383687,-101.1383687
6451,-101.1383687,-101.1383687
6452,-101.1383687,-101.1383687
6453,-101.1383687,-101.1383687
6454,-101.1383687,-101.1383687
6455,-101.1383687,-101.1383687
6456,-101.1383687,-101.1383687
6457,-101.1383687,-101.1383687
6458,-101.1383687,-101.1383687
6459,-101.1383687,-101.1383687
6460,-101.1383687,-101.1383687
6461,-101.2137449,-101.2137449
6462,-101.2137449,-101.2137449
6463,-101.2137449,-101.2137449
6464,-101.2137449,-101.2137449
6465,-101.2137449,-101.2137449
6466,-101.2137449,-101.2137449
6467,-99.1609069,-99.1609069
6468,-99.1609069,-99.1609069
6469,-100.4449064,-100.4449064
6470,-100.4449064,-100.4449064
6471,-100.4449064,-100.4449064
6472,-100.4449064,-100.4449064
6473,-100.4449064,-100.4449064
6474,-100.4449064,-100.4449064
6475,-100.4449064,-100.4449064
6476,-100.4449064,-100.4449064
6477,-100.4449064,-100.4449064
6478,-100.3579234,-100.3579234
6479,-100.3579234,-100.3579234
6480,-100.3579234,-100.3579234
6481,-100.3579234,-100.3579234
6482,-101.176915,-101.176915
6483,-101.176915,-101.176915
6484,-101.176915,-101.176915
6485,-101.176915,-101.176915
6486,-100.4102468,-100.4102468
6487,-100.4102468,-100.4102468
6488,-100.4102468,-100.4102468
6489,-100.4102468,-100.4102468
6490,-100.4102468,-100.4102468
6491,-100.4102468,-100.4102468
6496,-101.06466366446,-101.06466366446
6497,-101.06466366446,-101.06466366446
6498,-101.06466366446,-101.06466366446
6499,-101.06466366446,-101.06466366446
6500,-101.06466366446,-101.06466366446
6501,-101.06466366446,-101.06466366446
6502,-101.06466366446,-101.06466366446
6503,-101.06466366446,-101.06466366446
6504,-101.06466366446,-101.06466366446
6505,-101.06466366446,-101.06466366446
6506,-101.06466366446,-101.06466366446
6507,-101.06466366446,-101.06466366446
6508,-101.06466366446,-101.06466366446
6509,-101.06466366446,-101.06466366446
6510,-101.06466366446,-101.06466366446
6511,-101.06466366446,-101.06466366446
6512,-101.06466366446,-101.06466366446
6513,-101.06466366446,-101.06466366446
6514,-101.06466366446,-101.06466366446
6515,-101.06466366446,-101.06466366446
6516,-101.06466366446,-101.06466366446
6517,-101.06466366446,-101.06466366446
6518,-101.06466366446,-101.06466366446
6519,-101.06466366446,-101.06466366446
6520,-101.06466366446,-101.06466366446
6521,-101.06466366446,-101.06466366446
6522,-101.06466366446,-101.06466366446
6523,-101.06466366446,-101.06466366446
6524,-101.06466366446,-101.06466366446
6525,-101.06466366446,-101.06466366446
6526,-101.06466366446,-101.06466366446
6527,-101.06466366446,-101.06466366446
6528,-101.06466366446,-101.06466366446
6529,-101.06466366446,-101.06466366446
6530,-101.06466366446,-101.06466366446
6531,-101.06466366446,-101.06466366446
6532,-101.06466366446,-101.06466366446
6533,-101.06466366446,-101.06466366446
6534,-101.06466366446,-101.06466366446
6535,-101.06466366446,-101.06466366446
6536,-102.0935702,-102.0935702
6537,-102.0936046,-102.0936046
6538,-102.0936046,-102.0936046
6539,-102.0936046,-102.0936046
6540,-102.0936046,-102.0936046
6541,-101.2277429,-101.2277429
6542,-101.2277429,-101.2277429
6543,-101.2277429,-101.2277429
6544,-101.2277429,-101.2277429
6553,-101.2507868,-101.2507868
6554,-101.2507868,-101.2507868
6555,-101.2507868,-101.2507868
6556,-101.2507868,-101.2507868
6558,-98.2237032,-98.2237032
6559,-98.2237032,-98.2237032
6560,-98.2237032,-98.2237032
6565,-101.5245091,-101.5245091
6566,-101.5245091,-101.5245091
6567,-101.5245091,-101.5245091
6568,-101.5245091,-101.5245091
6569,-101.5245091,-101.5245091
6570,-101.5245091,-101.5245091
6588,-100.4147092,-100.4147092
6589,-100.4147092,-100.4147092
6590,-100.4147092,-100.4147092
6591,-100.4147092,-100.4147092
6598,-102.0124751,-102.0124751
6599,-102.0124751,-102.0124751
6600,-102.0124751,-102.0124751
6601,-102.0124751,-102.0124751
6602,-102.0124751,-102.0124751
6603,-102.0124751,-102.0124751
6604,-102.0124751,-102.0124751
6605,-102.0124751,-102.0124751
6606,-102.0124751,-102.0124751
6607,-102.0124751,-102.0124751
6608,-102.3026805,-102.3026805
6609,-102.3026805,-102.3026805
6610,-102.3026805,-102.3026805
6611,-102.3026805,-102.3026805
6612,-102.3026805,-102.3026805
6613,-102.3026805,-102.3026805
6614,-102.3026811,-102.3026811
6615,-102.3026811,-102.3026811
6616,-102.3026811,-102.3026811
6617,-102.3026811,-102.3026811
6618,-102.3026811,-102.3026811
6619,-102.3026811,-102.3026811
6620,-102.3026811,-102.3026811
6621,-102.3026811,-102.3026811
6622,-102.3026799,-102.3026799
6623,-102.3026799,-102.3026799
6624,-101.2014695,-101.2014695
6625,-101.2014695,-101.2014695
6626,-101.2014695,-101.2014695
6627,-101.2014695,-101.2014695
6628,-101.2014695,-101.2014695
6629,-101.2014695,-101.2014695
6630,-101.2014695,-101.2014695
6631,-101.2014695,-101.2014695
6632,-101.2014695,-101.2014695
6633,-101.2014695,-101.2014695
6634,-101.2014695,-101.2014695
6635,-101.2014695,-101.2014695
6636,-101.2014695,-101.2014695
6637,-101.2014695,-101.2014695
6638,-101.2014695,-101.2014695
6639,-101.2014695,-101.2014695
6640,-101.2014695,-101.2014695
6641,-101.2014695,-101.2014695
6642,-101.2014695,-101.2014695
6643,-101.2014695,-101.2014695
6644,-101.2014695,-101.2014695
6645,-101.2014695,-101.2014695
6646,-101.2014695,-101.2014695
6647,-101.2014695,-101.2014695
6648,-101.2014695,-101.2014695
6649,-101.2014695,-101.2014695
6650,-101.2014695,-101.2014695
6651,-101.2014695,-101.2014695
6652,-101.2014695,-101.2014695
6653,-101.2014695,-101.2014695
6654,-101.2014695,-101.2014695
6655,-101.2014695,-101.2014695
6656,-101.2014695,-101.2014695
6657,-101.2014695,-101.2014695
6658,-101.2014695,-101.2014695
6659,-100.3994507,-100.3994507
6660,-100.3994507,-100.3994507
6661,-100.3994507,-100.3994507
6662,-100.3994507,-100.3994507
6663,-101.2014695,-101.2014695
6664,-100.3994507,-100.3994507
6665,-100.3994507,-100.3994507
6666,-101.2014695,-101.2014695
6667,-101.2014695,-101.2014695
6668,-101.2014695,-101.2014695
6669,-101.2014695,-101.2014695
6670,-101.2014695,-101.2014695
6671,-101.2014695,-101.2014695
6672,-101.2014695,-101.2014695
6673,-101.2014695,-101.2014695
6674,-101.2014695,-101.2014695
6675,-101.2014695,-101.2014695
6676,-101.2014695,-101.2014695
6677,-101.2014695,-101.2014695
6678,-101.2014695,-101.2014695
6679,-101.2014695,-101.2014695
6680,-101.2014695,-101.2014695
6681,-101.2014695,-101.2014695
6682,-101.2014695,-101.2014695
6683,-101.2014695,-101.2014695
6684,-101.2014695,-101.2014695
6685,-101.2014695,-101.2014695
6686,-101.2014695,-101.2014695
6691,-101.7777872,-101.7777872
6692,-101.7777872,-101.7777872
6693,-101.7777872,-101.7777872
6700,-102.0348596,-102.0348596
6701,-102.0348596,-102.0348596
6702,-99.9150344,-99.9150344
6703,-99.9150344,-99.9150344
6704,-99.9150344,-99.9150344
6705,-99.9150344,-99.9150344
6710,-101.1398074,-101.1398074
6711,-101.1398074,-101.1398074
6712,-101.1398074,-101.1398074
6713,-101.1398074,-101.1398074
6714,-101.1398074,-101.1398074
6715,-101.1398074,-101.1398074
6716,-101.1397939,-101.1397939
6717,-101.1397974,-101.1397974
6718,-101.1397955,-101.1397955
6719,-101.1397968,-101.1397968
6720,-101.1397968,-101.1397968
6721,-102.3444832,-102.3444832
6722,-102.3444832,-102.3444832
6725,-102.3444832,-102.3444832
6726,-102.3444832,-102.3444832
6729,-102.3444832,-102.3444832
6730,-102.3444832,-102.3444832
6731,-101.1397968,-101.1397968
6736,-101.1397968,-101.1397968
6737,-101.6089656,-101.6089656
6738,-101.6089656,-101.6089656
6739,-101.6089656,-101.6089656
6740,-101.6089656,-101.6089656
6741,-101.6089656,-101.6089656
6742,-101.6089656,-101.6089656
6743,-101.1397968,-101.1397968
6744,-101.6089991,-101.6089991
6745,-101.6089991,-101.6089991
6746,-101.1397867,-101.1397867
6747,-101.1397867,-101.1397867
6748,-102.06798714295,-102.06798714295
6749,-102.06798714295,-102.06798714295
6750,-102.06798714295,-102.06798714295
6751,-102.06798714295,-102.06798714295
6752,-102.06798714295,-102.06798714295
6753,-102.06798714295,-102.06798714295
6754,-102.068020078463,-102.068020078463
6755,-101.1397999,-101.1397999
6756,-102.068019050034,-102.068019050034
6757,-101.1397999,-101.1397999
6758,-102.068019779105,-102.068019779105
6759,-101.1397999,-101.1397999
6760,-101.1397999,-101.1397999
6761,-101.1397999,-101.1397999
6762,-101.1397999,-101.1397999
6763,-101.1397999,-101.1397999
6764,-101.1397999,-101.1397999
6765,-101.1397999,-101.1397999
6766,-101.1397999,-101.1397999
6767,-101.1397999,-101.1397999
6768,-101.1397999,-101.1397999
6769,-102.068016724741,-102.068016724741
6770,-101.1397999,-101.1397999
6771,-101.1397999,-101.1397999
6772,-102.068016724741,-102.068016724741
6773,-101.1397999,-101.1397999
6774,-101.1397999,-101.1397999
6775,-101.1397999,-101.1397999
6776,-101.1397999,-101.1397999
6777,-101.1397999,-101.1397999
6778,-101.1397999,-101.1397999
6779,-102.068016724741,-102.068016724741
6780,-101.1397999,-101.1397999
6781,-101.1397999,-101.1397999
6782,-101.1397999,-101.1397999
6783,-101.1397999,-101.1397999
6784,-101.1397999,-101.1397999
6785,-101.1397999,-101.1397999
6786,-101.1397999,-101.1397999
6787,-101.1397999,-101.1397999
6788,-101.1397999,-101.1397999
6789,-101.1397999,-101.1397999
6790,-101.1397999,-101.1397999
6791,-101.1397999,-101.1397999
6792,-101.1397999,-101.1397999
6793,-101.1397999,-101.1397999
6794,-101.1397999,-101.1397999
6795,-101.1397999,-101.1397999
6796,-101.1397999,-101.1397999
6797,-101.1397999,-101.1397999
6798,-102.068016724741,-102.068016724741
6799,-101.1397999,-101.1397999
6800,-101.1397999,-101.1397999
6801,-102.068016724741,-102.068016724741
6802,-102.068046064844,-102.068046064844
6803,-102.068046064844,-102.068046064844
6804,-102.067981892962,-102.067981892962
6805,-102.067808400843,-102.067808400843
6806,-102.067969712358,-102.067969712358
6807,-102.067969712358,-102.067969712358
6808,-102.067969712358,-102.067969712358
6809,-102.067969712358,-102.067969712358
6810,-102.067969712358,-102.067969712358
6811,-102.067969712358,-102.067969712358
6812,-102.067969712358,-102.067969712358
6813,-101.1397999,-101.1397999
6814,-101.1397999,-101.1397999
6815,-102.068019458539,-102.068019458539
6816,-102.068019458539,-102.068019458539
6817,-101.1397999,-101.1397999
6818,-101.1397999,-101.1397999
6819,-101.1397999,-101.1397999
6820,-102.068019091612,-102.068019091612
6821,-102.068019091612,-102.068019091612
6822,-102.068019091612,-102.068019091612
6823,-101.1397999,-101.1397999
6824,-101.1397999,-101.1397999
6825,-101.1397999,-101.1397999
6838,-102.068019091612,-102.068019091612
6839,-102.068019091612,-102.068019091612
6840,-102.068019091612,-102.068019091612
6843,-101.1397999,-101.1397999
6844,-101.1397999,-101.1397999
6845,-101.1397999,-101.1397999
6846,-101.1397999,-101.1397999
6847,-101.1397999,-101.1397999
6848,-101.6089991,-101.6089991
6849,-101.1397999,-101.1397999
6850,-101.1397999,-101.1397999
6851,-101.1397999,-101.1397999
6852,-101.06466366446,-101.06466366446
6853,-101.06466366446,-101.06466366446
6854,-101.06466366446,-101.06466366446
6855,-101.06466366446,-101.06466366446
6856,-101.06466366446,-101.06466366446
6857,-101.06466366446,-101.06466366446
6858,-101.06466366446,-101.06466366446
6859,-101.06466366446,-101.06466366446
6860,-101.06466366446,-101.06466366446
6861,-101.06466366446,-101.06466366446
6862,-101.06466366446,-101.06466366446
6863,-101.06466366446,-101.06466366446
6864,-101.06466366446,-101.06466366446
6865,-101.06466366446,-101.06466366446
6866,-101.06466366446,-101.06466366446
6867,-101.06466366446,-101.06466366446
6868,-101.06466366446,-101.06466366446
6869,-101.06466366446,-101.06466366446
6870,-101.06466366446,-101.06466366446
6871,-101.2486597,-101.2486597
6872,-101.2486597,-101.2486597
6873,-101.2486597,-101.2486597
6874,-101.2486597,-101.2486597
6875,-102.0348746,-102.0348746
6876,-102.0348746,-102.0348746
6881,-102.3702042,-102.3702042
6882,-102.3702042,-102.3702042
6883,-102.3702042,-102.3702042
6884,-102.3702042,-102.3702042
6885,-102.3702042,-102.3702042
6886,-102.3702042,-102.3702042
6887,-101.5146453,-101.5146453
6888,-101.5146453,-101.5146453
6889,-101.5146453,-101.5146453
6890,-101.5146453,-101.5146453
6895,-101.199053,-101.199053
6896,-101.199053,-101.199053
6897,-101.199053,-101.199053
6898,-101.199053,-101.199053
6907,19.4331510147683,-100.345496007175
6908,19.4331399554409,-100.345493005571
6909,19.4331545716647,-100.345655876072
6910,19.4331387336472,-100.345675834732
6911,19.49653049,-101.59867139
6912,19.49666704,-101.59865872
6913,19.496455759549,-101.59891231697
6914,19.4964415588087,-101.598959994588
6915,19.4964415588087,-101.598959994588
6916,19.49666933,-101.59864942
6917,19.4964521158049,-101.59891115752
6918,19.496455759549,-101.59891231697
6919,19.496377033868,-101.598973281532
6920,19.4964079065325,-101.598774035721
6921,19.4964453987214,-101.598911134923
6922,19.496455759549,-101.59891231697
6923,19.496455759549,-101.59891231697
6924,19.4964473769084,-101.598912178785
6925,19.4964483179612,-101.598912194298
6926,19.49657641,-101.59868275
6927,19.49657641,-101.59868275
6928,19.49655443,-101.59868218
6929,19.4964130095522,-101.59878329569
6930,19.49663071,-101.5986976
6931,19.49661051,-101.59870808
6932,19.4964546889359,-101.598920493232
6933,19.49659265,-101.59868284
6934,19.4964648595616,-101.598832834511
6935,19.4964279901573,-101.598769258177
6936,19.496455112672,-101.598767683398
6937,19.49676481,-101.5987496
6938,19.49669488,-101.59876164
6939,19.49667013,-101.59872809
6940,19.49666487,-101.5987337
6941,19.4963856599254,-101.598873661349
6942,19.4963856599254,-101.598873661349
6943,19.4963216601894,-101.599094187443
6944,19.4964648595616,-101.598832834511
6945,19.4964160249747,-101.598903352809
6946,19.4964160249747,-101.598903352809
6947,19.49680233,-101.59855488
6951,-100.449918196368,-100.449918196368
6952,-100.449932112037,-100.449932112037
6953,-100.449932112037,-100.449932112037
6954,-100.449932112037,-100.449932112037
6955,-100.449932112037,-100.449932112037
6956,-100.449932112037,-100.449932112037
6957,-100.449932112037,-100.449932112037
6958,-100.449927243081,-100.449927243081
6959,-100.449888400425,-100.449888400425
6960,-100.449937460593,-100.449937460593
6961,-100.449863142367,-100.449863142367
6962,-100.449863142367,-100.449863142367
6963,-100.449863142367,-100.449863142367
6964,-102.0755575,-102.0755575
6965,-102.0755575,-102.0755575
6966,-102.0755575,-102.0755575
6967,-102.0755575,-102.0755575
6972,-102.0755575,-102.0755575
6973,-102.0755575,-102.0755575
6974,-100.8950744,-100.8950744
6975,-100.8950744,-100.8950744
6976,-100.8950744,-100.8950744
6977,-100.8950744,-100.8950744
6978,-100.8950744,-100.8950744
6979,-100.8950744,-100.8950744
6980,-100.8950744,-100.8950744
6981,-100.8950744,-100.8950744
6984,-100.8950744,-100.8950744
6989,-102.0755575,-102.0755575
6990,-100.8950744,-100.8950744
6991,-102.0755623,-102.0755623
6992,-102.0755651,-102.0755651
6993,-102.0755651,-102.0755651
6994,-100.8950744,-100.8950744
6995,-100.8950744,-100.8950744
6996,-100.8950744,-100.8950744
6997,-100.8950744,-100.8950744
6998,-100.8950744,-100.8950744
6999,-100.8929568,-100.8929568
7000,-100.8929568,-100.8929568
7001,-100.8929568,-100.8929568
7002,-100.8929568,-100.8929568
7003,-100.8929568,-100.8929568
7004,-100.8929568,-100.8929568
7005,-100.8929568,-100.8929568
7006,-100.8929568,-100.8929568
7007,-100.8954273,-100.8954273
7008,-100.8954273,-100.8954273
7009,-100.8911921,-100.8911921
7010,-100.8954273,-100.8954273
7011,-100.8954273,-100.8954273
7012,-100.8871772,-100.8871772
7013,-100.8869833,-100.8869833
7014,-100.8869833,-100.8869833
7015,-100.8954273,-100.8954273
7016,-100.8954273,-100.8954273
7017,-100.8954273,-100.8954273
7018,-100.8950744,-100.8950744
7019,-100.8950744,-100.8950744
7020,-100.8950744,-100.8950744
7021,-100.8950744,-100.8950744
7022,-100.8950744,-100.8950744
7023,-100.8950744,-100.8950744
7024,-100.8950744,-100.8950744
7025,-100.8950744,-100.8950744
7026,-100.8950744,-100.8950744
7027,-100.8950744,-100.8950744
7028,-100.8950744,-100.8950744
7029,-100.8950744,-100.8950744
7030,-100.8950744,-100.8950744
7031,-100.8950744,-100.8950744
7032,-100.8950744,-100.8950744
7033,-100.8950744,-100.8950744
7034,-100.8950744,-100.8950744
7035,-100.8954273,-100.8954273
7036,-100.8954273,-100.8954273
7037,-100.8950744,-100.8950744
7038,-100.8950744,-100.8950744
7039,-100.8950744,-100.8950744
7040,-100.8950744,-100.8950744
7041,-100.8950744,-100.8950744
7042,-100.8950744,-100.8950744
7043,-100.8950744,-100.8950744
7044,-100.8950744,-100.8950744
7045,-100.8950744,-100.8950744
7046,-100.8950744,-100.8950744
7047,-100.8950744,-100.8950744
7048,-100.8950744,-100.8950744
7049,-100.8950744,-100.8950744
7050,-100.8950744,-100.8950744
7051,-100.8950744,-100.8950744
7052,-100.8950744,-100.8950744
7053,-100.8950744,-100.8950744
7054,-100.8950744,-100.8950744
7055,-100.8950744,-100.8950744
7056,-100.8950744,-100.8950744
7057,-100.8950744,-100.8950744
7058,-100.8950744,-100.8950744
7059,-100.8950744,-100.8950744
7060,-100.8950744,-100.8950744
7061,-100.8950744,-100.8950744
7062,-100.8954273,-100.8954273
7063,-100.8954273,-100.8954273
7064,-100.8954273,-100.8954273
7065,-100.8954273,-100.8954273
7066,-100.8954273,-100.8954273
7067,-100.8954273,-100.8954273
7068,-100.8954273,-100.8954273
7069,-100.8954273,-100.8954273
7070,-100.8954273,-100.8954273
7071,-100.8954273,-100.8954273
7072,-100.8954273,-100.8954273
7073,-100.8954273,-100.8954273
7074,-100.8954273,-100.8954273
7075,-100.8954273,-100.8954273
7076,-100.8954273,-100.8954273
7077,-100.8954273,-100.8954273
7078,-100.8954273,-100.8954273
7079,-100.8954273,-100.8954273
7080,-100.8954273,-100.8954273
7081,-100.8954273,-100.8954273
7082,-100.8954273,-100.8954273
7083,-100.8954273,-100.8954273
7084,-100.8954273,-100.8954273
7085,-100.8929568,-100.8929568
7086,-100.8929568,-100.8929568
7087,-100.4615182,-100.4615182
7088,-100.4615182,-100.4615182
7095,-101.1892813,-101.1892813
7096,-101.1892813,-101.1892813
7097,-101.1892813,-101.1892813
7098,-101.1892813,-101.1892813
7099,-89.5751026,-89.5751026
7100,-89.5751026,-89.5751026
7102,-100.4591161,-100.4591161
7103,-100.4591161,-100.4591161
7104,-89.5751026,-89.5751026
7105,-100.4591161,-100.4591161
7106,-89.5751026,-89.5751026
7107,-89.5751026,-89.5751026
7108,-89.5751026,-89.5751026
7109,-89.5751026,-89.5751026
7110,-89.5751026,-89.5751026
7111,-89.5751026,-89.5751026
7112,-89.5751026,-89.5751026
7113,-89.5751026,-89.5751026
7114,-89.5751026,-89.5751026
7115,-89.5751026,-89.5751026
7116,-89.5751026,-89.5751026
7117,-89.5751026,-89.5751026
7118,-89.5751026,-89.5751026
7119,-89.5751026,-89.5751026
7120,-89.5751026,-89.5751026
7121,-89.5751026,-89.5751026
7122,-89.5751026,-89.5751026
7123,-89.5751026,-89.5751026
7124,-89.5751026,-89.5751026
7125,-89.5751026,-89.5751026
7126,-89.5751026,-89.5751026
7127,19.4964511387535,-101.598913849856
7128,19.4964429911169,-101.598949974595
7129,19.49667965,-101.59862463
7130,19.49667965,-101.59862463
7131,19.49662051,-101.59865989
7132,19.4961849661744,-101.59891162326
7133,19.4964005549357,-101.598854661471
7134,19.49659678,-101.59866929
7135,19.4964648595616,-101.598832834511
7136,19.49658055,-101.59866788
7137,19.49650801,-101.59869132
7138,19.49648658,-101.5986696
7139,19.49649587,-101.59865164
7140,19.49649352,-101.59866843
7141,19.4964480542164,-101.598911705965
7142,19.3319164,-100.4277126
7143,19.695948,-101.162564
7144,19.3322661,-100.4277952
7145,19.3322661,-100.4277952
7146,19.4963216601894,-101.599094187443
7147,19.4964648595616,-101.598832834511
7148,19.4964617151046,-101.599121693346
7149,19.4964503640889,-101.599119464078
7150,19.4964503640889,-101.599119464078
7151,19.4963216601894,-101.599094187443
7152,19.4965690369044,-101.598903506233
7153,19.50023,-101.60259
7154,19.50023,-101.60259
7155,19.49679286,-101.59865278
7156,19.49673908,-101.59860457
7157,19.4963216601894,-101.599094187443
7158,9.0800128,7.4514432
